"15 FEB 2026","","","","SALES BY CUSTOMER BY PRODUCT CODE",
"21:30:51","","","","PERIOD: 01/01/26 through 02/15/26",

"Cust No","Customer Name","Prod Code","Product Type Desc","Inv Date","Invoice No","Job / Part","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Sales Tax","Location No","Location Name","City","State","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3",

"5412","1908 DRAUGHT HOUSE","SRVCE","SERVICE","02/11/26","SC8606","@SERVICE","433.25","0.00","433.25","100.00","","30.33","DEFAULT","1908 DRAUGHT HOUSE","NORWALK","IA","JOEP","","","","","",
"5412","1908 DRAUGHT HOUSE","SRVCE","Product Type Totals","","","","433.25","0.00","433.25","100.00","0.00","30.33",

"5412","1908 DRAUGHT HOUSE","","*** Customer Totals ***","","","","433.25","0.00","433.25","100.00","0.00","30.33",

"3686","ADCON","INSTL","INSTALLATION","01/13/26","12397-5","@39778","7575.28","3128.17","4447.11","58.71","","","7","CHIPOTLE - ADCON","CLIVE","IA","JOEP","","","","","",
"3686","ADCON","INSTL","Product Type Totals","","","","7575.28","3128.17","4447.11","58.71","0.00","0.00",

"3686","ADCON","MISC","MISCELLANEOUS SALE","01/13/26","12397-5","@FAB","135.00","71.67","63.33","46.91","","","7","CHIPOTLE - ADCON","CLIVE","IA","JOEP","","","","","",
"3686","ADCON","MISC","MISCELLANEOUS SALE","01/13/26","12397-5","@Filler","605.08","369.92","235.16","38.86","","","7","CHIPOTLE - ADCON","CLIVE","IA","JOEP","","","","","",
"3686","ADCON","MISC","Product Type Totals","","","","740.08","441.59","298.49","40.33","0.00","0.00",

"3686","ADCON","PRMT","PERMITTING","01/27/26","12716","@40569","150.00","48.73","101.27","67.51","50.00","","9","CHIPOTLE","ALTOONA","IA","JOEP","","","","","",
"3686","ADCON","PRMT","Product Type Totals","","","","150.00","48.73","101.27","67.51","50.00","0.00",

"3686","ADCON","","*** Customer Totals ***","","","","8465.36","3618.49","4846.87","57.26","50.00","0.00",

"4631","ANKENY LIL TOTS","BLDG","BUILDING SIGNS","01/05/26","12659","@39826","1664.57","958.75","705.82","42.40","197.00","99.87","DEFAULT","Ankeny Lil Tots","Ankeny","IA","JEFF","","","","","",
"4631","ANKENY LIL TOTS","BLDG","Product Type Totals","","","","1664.57","958.75","705.82","42.40","197.00","99.87",

"4631","ANKENY LIL TOTS","PRMT","PERMITTING","01/05/26","12659","@39986","0.00","48.73","-48.73","","","","DEFAULT","Ankeny Lil Tots","Ankeny","IA","JEFF","","","","","",
"4631","ANKENY LIL TOTS","PRMT","Product Type Totals","","","","0.00","48.73","-48.73","","0.00","0.00",

"4631","ANKENY LIL TOTS","","*** Customer Totals ***","","","","1664.57","1007.48","657.09","39.48","197.00","99.87",

"5156","ARCHITECTURAL GRAPHIC INC.","SRVCE","SERVICE","02/05/26","SC8591","@SERVICE","330.00","181.35","148.65","45.05","","","12","RAISING CANE # 667 - AGI","ALTOONA","IA","HOUSE","","","","","",
"5156","ARCHITECTURAL GRAPHIC INC.","SRVCE","Product Type Totals","","","","330.00","181.35","148.65","45.05","0.00","0.00",

"5156","ARCHITECTURAL GRAPHIC INC.","SURVEY","SURVEY","01/15/26","12685","@40533","475.00","453.50","21.50","4.53","","","21","RAISING CANES-AGI","JOHNSTON","IA","JEFF","","","","","",
"5156","ARCHITECTURAL GRAPHIC INC.","SURVEY","Product Type Totals","","","","475.00","453.50","21.50","4.53","0.00","0.00",

"5156","ARCHITECTURAL GRAPHIC INC.","","*** Customer Totals ***","","","","805.00","634.85","170.15","21.14","0.00","0.00",

"5107","ATLANTIC BOTTLING COCA-COLA","SRVCE","SERVICE","02/03/26","SC8582","@SERVICE","0.00","838.34","-838.34","","","","DEFAULT","ATLANTIC BOTTLING COCA-COLA","DES MOINES","IA","JOEP","","","","","",
"5107","ATLANTIC BOTTLING COCA-COLA","SRVCE","Product Type Totals","","","","0.00","838.34","-838.34","","0.00","0.00",

"5107","ATLANTIC BOTTLING COCA-COLA","","*** Customer Totals ***","","","","0.00","838.34","-838.34","","0.00","0.00",

"2535","ATLAS SIGN INDUSTRIES","SRVCE","SERVICE","01/23/26","SC8590","@SERVICE","331.47","191.43","140.04","42.25","","","97","STARBUCKS-ATLAS","ANKENY","IA","RICHT","","","","","",
"2535","ATLAS SIGN INDUSTRIES","SRVCE","Product Type Totals","","","","331.47","191.43","140.04","42.25","0.00","0.00",

"2535","ATLAS SIGN INDUSTRIES","","*** Customer Totals ***","","","","331.47","191.43","140.04","42.25","0.00","0.00",

"3461","AURORA SIGN CO.","SURVEY","SURVEY","02/04/26","12729","@40675","369.54","485.62","-116.08","-31.41","","22.17","22","POWERLIFE YOGA - AURORA SIGN CO.","ANKENY","IA","JEFF","","","","","",
"3461","AURORA SIGN CO.","SURVEY","Product Type Totals","","","","369.54","485.62","-116.08","-31.41","0.00","22.17",

"3461","AURORA SIGN CO.","","*** Customer Totals ***","","","","369.54","485.62","-116.08","-31.41","0.00","22.17",

"5529","BACK ROADS LOUNGE","SRVCE","SERVICE","01/08/26","SC8564","@SERVICE","258.47","159.59","98.88","38.26","","18.09","DEFAULT","BACK ROADS LOUNGE","JOHNSTON","IA","JOEP","","","","","",
"5529","BACK ROADS LOUNGE","SRVCE","Product Type Totals","","","","258.47","159.59","98.88","38.26","0.00","18.09",

