"15 FEB 2026","","","","SALES BY CUSTOMER BY PRODUCT CODE",
"21:26:24","","","","PERIOD: 01/01/09 through 12/31/09",

"Cust No","Customer Name","Prod Code","Product Type Desc","Inv Date","Invoice No","Job / Part","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Sales Tax","Location No","Location Name","City","State","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3",

"2582","132ND FIGHTER WING","ELMSTT","ELECTRONIC SIGNS","11/24/09","2451","2451","17995.16","14051.44","3943.72","21.92","117.50","","DEFAULT","182ND FIGHTER WING","DES MOINES","IA","JOEP","","","","","",
"2582","132ND FIGHTER WING","ELMSTT","Product Type Totals","","","","17995.16","14051.44","3943.72","21.92","117.50","0.00",

"2582","132ND FIGHTER WING","SRVCE","SERVICE","05/29/09","SC1654","SC1654","163.75","98.00","65.75","40.15","","","DEFAULT","132ND FIGHTER WING","DES MOINES","IA","RICHT","","","","","",
"2582","132ND FIGHTER WING","SRVCE","Product Type Totals","","","","163.75","98.00","65.75","40.15","0.00","0.00",

"2582","132ND FIGHTER WING","","*** Customer Totals ***","","","","18158.91","14149.44","4009.47","22.08","117.50","0.00",

"2306","24/7 X-PRESS","SRVCE","SERVICE","05/13/09","SC1623","SC1623","313.77","203.98","109.79","34.99","","18.83","DEFAULT","24/7 X-PRESS","DES MOINES","IA","RICHT","","","","","",
"2306","24/7 X-PRESS","SRVCE","Product Type Totals","","","","313.77","203.98","109.79","34.99","0.00","18.83",

"2306","24/7 X-PRESS","","*** Customer Totals ***","","","","313.77","203.98","109.79","34.99","0.00","18.83",

"2733","6101 INVESTMENT","SRVCE","SERVICE","12/11/09","SC1812","SC1812","157.93","200.95","-43.02","-27.24","","9.48","DEFAULT","6101 INVESTMENT","DES MOINES","IA","RICHT","","","","","",
"2733","6101 INVESTMENT","SRVCE","Product Type Totals","","","","157.93","200.95","-43.02","-27.24","0.00","9.48",

"2733","6101 INVESTMENT","","*** Customer Totals ***","","","","157.93","200.95","-43.02","-27.24","0.00","9.48",

"800","A-1 STAFFING","PLFORM","FORMED PLASTIC LETTERS","04/30/09","2256","2256","610.38","301.91","308.47","50.54","","","1","A-1 STAFFING","DES MOINES","IA","BRIANT","","","","","",
"800","A-1 STAFFING","PLFORM","Product Type Totals","","","","610.38","301.91","308.47","50.54","0.00","0.00",

"800","A-1 STAFFING","VINYL","VINYL GRAPHICS","04/30/09","2256","2256","199.01","274.52","-75.51","-37.94","35.00","48.56","1","A-1 STAFFING","DES MOINES","IA","BRIANT","","","","","",
"800","A-1 STAFFING","VINYL","Product Type Totals","","","","199.01","274.52","-75.51","-37.94","35.00","48.56",

"800","A-1 STAFFING","","*** Customer Totals ***","","","","809.39","576.43","232.96","28.78","35.00","48.56",

"2548","AAFES ACCOUNTS PAYABLE","CHANNL","CHANNEL LETTERS","04/02/09","2203","2203","4613.96","2725.32","1888.64","40.93","","","1","CHARLEYÇS GRILLED SUBS","FT. WAINWRIGHT","AK","MIKEE","","","","","",
"2548","AAFES ACCOUNTS PAYABLE","CHANNL","CHANNEL LETTERS","07/10/09","2326","2326","274.29","109.27","165.02","60.16","","","2","CharleyÇs Grilled Subs","Eielson","AK","MIKEE","","","","","",
"2548","AAFES ACCOUNTS PAYABLE","CHANNL","CHANNEL LETTERS","07/10/09","2326","2326","950.00","760.00","190.00","20.00","","","2","CharleyÇs Grilled Subs","Eielson","AK","MIKEE","","","","","",
"2548","AAFES ACCOUNTS PAYABLE","CHANNL","Product Type Totals","","","","5838.25","3594.59","2243.66","38.43","0.00","0.00",

"2548","AAFES ACCOUNTS PAYABLE","","*** Customer Totals ***","","","","5838.25","3594.59","2243.66","38.43","0.00","0.00",

"1500","ACCOR NORTH AMERICAN/ G6 HOSPITALITY LLC","SRVCE","SERVICE","11/30/09","SC1800","SC1800","803.45","653.99","149.46","18.60","","48.21","DEFAULT","Motel 6  #30","Des Moines","IA","RICHT","","","","","",
"1500","ACCOR NORTH AMERICAN/ G6 HOSPITALITY LLC","SRVCE","Product Type Totals","","","","803.45","653.99","149.46","18.60","0.00","48.21",

"1500","ACCOR NORTH AMERICAN/ G6 HOSPITALITY LLC","","*** Customer Totals ***","","","","803.45","653.99","149.46","18.60","0.00","48.21",

"1800","ACME ELECTRIC","SRVCE","SERVICE","02/20/09","SC1588","SC1588","1519.94","934.95","584.99","38.49","","91.20","1","ACME ELECTRIC","DES MOINES","IA","BRIANT","","","","","",
"1800","ACME ELECTRIC","SRVCE","Product Type Totals","","","","1519.94","934.95","584.99","38.49","0.00","91.20",

"1800","ACME ELECTRIC","","*** Customer Totals ***","","","","1519.94","934.95","584.99","38.49","0.00","91.20",

"2522","AD ART SIGN COMPANY","BLDG","BUILDING SIGNS","02/27/09","2139","2139","108.00","0.00","108.00","100.00","","","DEFAULT","MenÇs Wearhouse - 4189","West Des Moines","IA","MIKEE","","","","","",
"2522","AD ART SIGN COMPANY","BLDG","Product Type Totals","","","","108.00","0.00","108.00","100.00","0.00","0.00",

"2522","AD ART SIGN COMPANY","INSTL","INSTALLATION","02/27/09","2139","2139","1120.00","492.46","627.54","56.03","","73.68","DEFAULT","MenÇs Wearhouse - 4189","West Des Moines","IA","MIKEE","","","","","",
"2522","AD ART SIGN COMPANY","INSTL","Product Type Totals","","","","1120.00","492.46","627.54","56.03","0.00","73.68",

"2522","AD ART SIGN COMPANY","","*** Customer Totals ***","","","","1228.00","492.46","735.54","59.90","0.00","73.68",

"2705","ADHESIVE COMPOUNDERS","BLDG","BUILDING SIGNS","11/10/09","2546","2546","625.81","329.58","296.23","47.34","","37.55","DEFAULT","ADHESIVE COMPOUNDERS","DES MOINES","IA","MIKEE","","","","","",
"2705","ADHESIVE COMPOUNDERS","BLDG","Product Type Totals","","","","625.81","329.58","296.23","47.34","0.00","37.55",

"2705","ADHESIVE COMPOUNDERS","","*** Customer Totals ***","","","","625.81","329.58","296.23","47.34","0.00","37.55",

"2692","ALBRECHT SIGNS","INSTL","INSTALLATION","11/10/09","2510","2510","850.00","287.00","563.00","66.24","60.00","51.00","1","PAPA MURPHYÇS","CLIVE","IA","RICHT","","","","","",
"2692","ALBRECHT SIGNS","INSTL","Product Type Totals","","","","850.00","287.00","563.00","66.24","60.00","51.00",

"2692","ALBRECHT SIGNS","","*** Customer Totals ***","","","","850.00","287.00","563.00","66.24","60.00","51.00",

"2735","ALLAN GRAHAM","CHANNL","CHANNEL LETTERS","12/31/09","2610","2610","3317.15","1544.38","1772.77","53.44","100.00","375.56","DEFAULT","WINESTYLES","JOHNSTON","IA","MIKEE","","","","","",
"2735","ALLAN GRAHAM","CHANNL","CHANNEL LETTERS","12/31/09","2610","2610","2942.20","1729.70","1212.50","41.21","","","DEFAULT","WINESTYLES","JOHNSTON","IA","MIKEE","","","","","",
"2735","ALLAN GRAHAM","CHANNL","Product Type Totals","","","","6259.35","3274.08","2985.27","47.69","100.00","375.56",

"2735","ALLAN GRAHAM","","*** Customer Totals ***","","","","6259.35","3274.08","2985.27","47.69","100.00","375.56",

"2658","AMERICAN CANCER SOCIETY","SRVCE","SERVICE","08/27/09","2442","2442","134.80","67.25","67.55","50.11","","8.09","DEFAULT","AMERICAN CANCER SOCIETY","URBANDALE","IA","BRIANT","","","","","",
"2658","AMERICAN CANCER SOCIETY","SRVCE","Product Type Totals","","","","134.80","67.25","67.55","50.11","0.00","8.09",

"2658","AMERICAN CANCER SOCIETY","","*** Customer Totals ***","","","","134.80","67.25","67.55","50.11","0.00","8.09",

"2726","AMERICAN FAMILY INSURANCE","INSTL","INSTALLATION","11/30/09","2590","2590","469.97","240.87","229.10","48.75","50.00","28.20","DEFAULT","AMERICAN FAMILY INSURANCE","INDIANOLA","IA","BRIANT","","","","","",
"2726","AMERICAN FAMILY INSURANCE","INSTL","Product Type Totals","","","","469.97","240.87","229.10","48.75","50.00","28.20",

"2726","AMERICAN FAMILY INSURANCE","","*** Customer Totals ***","","","","469.97","240.87","229.10","48.75","50.00","28.20",

"5700","AMES RACQUET & FITNESS CENTER","AWNING","AWNINGS - ALL TYPES","04/10/09","2197","2197","1988.16","0.00","1988.16","100.00","","139.17","DEFAULT","AMES RACQUET & FITNESS CENTER","Ames","IA","BRIANT","","","","","",
"5700","AMES RACQUET & FITNESS CENTER","AWNING","Product Type Totals","","","","1988.16","0.00","1988.16","100.00","0.00","139.17",

"5700","AMES RACQUET & FITNESS CENTER","","*** Customer Totals ***","","","","1988.16","0.00","1988.16","100.00","0.00","139.17",

"2602","ANKENY AREA CHAMBER OF COMMERCE","BANNER","BANNERS","07/10/09","2313","2313","0.00","150.18","-150.18","","","","DEFAULT","ANKENY AREA CHAMBER OF COMMERCE","ANKENY","IA","BRIANT","","","","","",
"2602","ANKENY AREA CHAMBER OF COMMERCE","BANNER","Product Type Totals","","","","0.00","150.18","-150.18","","0.00","0.00",

"2602","ANKENY AREA CHAMBER OF COMMERCE","MISC","MISCELLANEOUS SALE","07/10/09","2313","2313","0.00","104.63","-104.63","","","","DEFAULT","ANKENY AREA CHAMBER OF COMMERCE","ANKENY","IA","BRIANT","","","","","",
"2602","ANKENY AREA CHAMBER OF COMMERCE","MISC","MISCELLANEOUS SALE","07/10/09","2313","2313","0.00","486.06","-486.06","","","","DEFAULT","ANKENY AREA CHAMBER OF COMMERCE","ANKENY","IA","BRIANT","","","","","",
"2602","ANKENY AREA CHAMBER OF COMMERCE","MISC","Product Type Totals","","","","0.00","590.69","-590.69","","0.00","0.00",

"2602","ANKENY AREA CHAMBER OF COMMERCE","","*** Customer Totals ***","","","","0.00","740.87","-740.87","","0.00","0.00",

"2476","ARCHER SIGN CORPORATION","MISC","MISCELLANEOUS SALE","10/26/09","2548","2548","256.77","0.00","256.77","100.00","","15.41","3","INSTANT CASH #94850","INDIANOLA","IA","BRIANT","","","","","",
"2476","ARCHER SIGN CORPORATION","MISC","MISCELLANEOUS SALE","10/26/09","2549","2549","369.41","0.00","369.41","100.00","","25.86","2","INSTANT CASH #94849","FAIRFIELD","IA","BRIANT","","","","","",
"2476","ARCHER SIGN CORPORATION","MISC","Product Type Totals","","","","626.18","0.00","626.18","100.00","0.00","41.27",

"2476","ARCHER SIGN CORPORATION","","*** Customer Totals ***","","","","626.18","0.00","626.18","100.00","0.00","41.27",

"2395","ARCHITECTURAL GRAPHICS  INC.","SRVCE","SERVICE","03/30/09","SC1625","SC1625","315.00","182.70","132.30","42.00","","","DEFAULT","U.S. Cellular","Creston","IA","HOUSE","","","","","",
"2395","ARCHITECTURAL GRAPHICS  INC.","SRVCE","Product Type Totals","","","","315.00","182.70","132.30","42.00","0.00","0.00",

"2395","ARCHITECTURAL GRAPHICS  INC.","SURVEY","SURVEY","07/28/09","2289","2289","200.00","65.10","134.90","67.45","","","DEFAULT","U.S. Cellular","Creston","IA","BRIANT","","RICHT","","","",
"2395","ARCHITECTURAL GRAPHICS  INC.","SURVEY","Product Type Totals","","","","200.00","65.10","134.90","67.45","0.00","0.00",

"2395","ARCHITECTURAL GRAPHICS  INC.","","*** Customer Totals ***","","","","515.00","247.80","267.20","51.88","0.00","0.00",

"2536","ARROW ELECTRIC","MISC","MISCELLANEOUS SALE","03/06/09","2163","2163","120.95","0.00","120.95","100.00","7.54","","DEFAULT","ARROW ELECTRIC","SAN ANTONIO","TX","BRIANT","","","","","",
"2536","ARROW ELECTRIC","MISC","Product Type Totals","","","","120.95","0.00","120.95","100.00","7.54","0.00",

"2536","ARROW ELECTRIC","","*** Customer Totals ***","","","","120.95","0.00","120.95","100.00","7.54","0.00",

"2570","ARTISTIC BEAD","INSTL","INSTALLATION","04/22/09","2252","2252","198.82","48.40","150.42","75.66","83.24","55.85","DEFAULT","ARTISTIC BEAD","WEST DES MOINES","IA","MIKEE","","","","","",
"2570","ARTISTIC BEAD","INSTL","INSTALLATION","04/22/09","2252","2252","590.86","468.40","122.46","20.73","","","DEFAULT","ARTISTIC BEAD","WEST DES MOINES","IA","MIKEE","","","","","",
"2570","ARTISTIC BEAD","INSTL","Product Type Totals","","","","789.68","516.80","272.88","34.56","83.24","55.85",

"2570","ARTISTIC BEAD","VINYL","VINYL GRAPHICS","04/22/09","2252","2252","141.16","149.45","-8.29","-5.87","","","DEFAULT","ARTISTIC BEAD","WEST DES MOINES","IA","MIKEE","","","","","",
"2570","ARTISTIC BEAD","VINYL","Product Type Totals","","","","141.16","149.45","-8.29","-5.87","0.00","0.00",

"2570","ARTISTIC BEAD","","*** Customer Totals ***","","","","930.84","666.25","264.59","28.42","83.24","55.85",

"2535","ATLAS SIGN INDUSTRIES","SRVCE","SERVICE","03/23/09","SC1598","SC1598","253.95","156.96","96.99","38.19","","15.24","1","ADVANCE AUTO PARTS","DES MOINES","IA","MIKEE","","","","","",
"2535","ATLAS SIGN INDUSTRIES","SRVCE","SERVICE","07/31/09","SC1706","SC1706","251.61","181.39","70.22","27.91","","15.10","1","ADVANCE AUTO PARTS","DES MOINES","IA","RICHT","","","","","",
"2535","ATLAS SIGN INDUSTRIES","SRVCE","SERVICE","08/27/09","SC1727","SC1727","300.00","278.05","21.95","7.32","","21.00","1","ADVANCE AUTO PARTS","Ames","IA","RICHT","","","","","",
"2535","ATLAS SIGN INDUSTRIES","SRVCE","SERVICE","12/10/09","SC1813","SC1813","788.50","603.93","184.57","23.41","","","DEFAULT","Advance Auto Parts ","Des Moines","IA","RICHT","","","","","",
"2535","ATLAS SIGN INDUSTRIES","SRVCE","Product Type Totals","","","","1594.06","1220.33","373.73","23.45","0.00","51.34",

"2535","ATLAS SIGN INDUSTRIES","","*** Customer Totals ***","","","","1594.06","1220.33","373.73","23.45","0.00","51.34",

"2680","AUTUMN RIDGE ESTATES","DRCT","DIRECTIONAL SIGNS","10/28/09","2481","2481","1212.41","426.35","786.06","64.83","","","DEFAULT","AUTUMN RIDGE ESTATES","ANKENY","IA","JOEP","","","","","",
"2680","AUTUMN RIDGE ESTATES","DRCT","Product Type Totals","","","","1212.41","426.35","786.06","64.83","0.00","0.00",

"2680","AUTUMN RIDGE ESTATES","MONMNT","MONUMENT SIGNS","10/28/09","2481","2481","8266.91","4406.79","3860.12","46.69","216.00","885.46","DEFAULT","AUTUMN RIDGE ESTATES","ANKENY","IA","JOEP","","","","","",
