"15 FEB 2026","","","","SALES BY CUSTOMER BY PRODUCT CODE",
"21:27:58","","","","PERIOD: 01/01/15 through 12/31/15",

"Cust No","Customer Name","Prod Code","Product Type Desc","Inv Date","Invoice No","Job / Part","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Sales Tax","Location No","Location Name","City","State","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3",

"4198","14 FORTY","SRVCE","SERVICE","04/24/15","SC3884","@SERVICE","0.00","104.35","-104.35","","","","DEFAULT","14 FORTY--HUBBELL REALTY","DES MOINES","IA","KENT","","","","","",
"4198","14 FORTY","SRVCE","Product Type Totals","","","","0.00","104.35","-104.35","","0.00","0.00",

"4198","14 FORTY","","*** Customer Totals ***","","","","0.00","104.35","-104.35","","0.00","0.00",

"4349","7 STONE PIZZERIA","CHANNL","CHANNEL LETTERS","01/28/15","6278","@17969","3308.63","1694.86","1613.77","48.77","107.00","198.52","DEFAULT","7 STONE PIZZERIA","WEST DES MOINES","IA","KENT","","","","","",
"4349","7 STONE PIZZERIA","CHANNL","Product Type Totals","","","","3308.63","1694.86","1613.77","48.77","107.00","198.52",

"4349","7 STONE PIZZERIA","","*** Customer Totals ***","","","","3308.63","1694.86","1613.77","48.77","107.00","198.52",

"4416","804 MAIN BAR & GRILL","BLDG","BUILDING SIGNS","03/25/15","6417","@18658","1491.69","642.22","849.47","56.95","38.34","89.50","DEFAULT","804 MAIN BAR & GRILL","NORWALK","IA","KENT","","","","","",
"4416","804 MAIN BAR & GRILL","BLDG","Product Type Totals","","","","1491.69","642.22","849.47","56.95","38.34","89.50",

"4416","804 MAIN BAR & GRILL","","*** Customer Totals ***","","","","1491.69","642.22","849.47","56.95","38.34","89.50",

"4617","A+ COMMUNICATIONS & SECURITY","GRAVEH","VEHICLE GRAPHICS","09/09/15","6848","@18642","2679.00","1215.41","1463.59","54.63","","160.74","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA","JOEP","","","","","",
"4617","A+ COMMUNICATIONS & SECURITY","GRAVEH","Product Type Totals","","","","2679.00","1215.41","1463.59","54.63","0.00","160.74",

"4617","A+ COMMUNICATIONS & SECURITY","","*** Customer Totals ***","","","","2679.00","1215.41","1463.59","54.63","0.00","160.74",

"4588","A-1 MECHANICAL SERVICES","SRVCE","SERVICE","08/25/15","SC4049","@SERVICE","110.00","47.20","62.80","57.09","","6.60","1","BIG TOMATO- A-1 MECHANICAL SERVICES","DES MOINES","IA","RICHT","","","","","",
"4588","A-1 MECHANICAL SERVICES","SRVCE","Product Type Totals","","","","110.00","47.20","62.80","57.09","0.00","6.60",

"4588","A-1 MECHANICAL SERVICES","","*** Customer Totals ***","","","","110.00","47.20","62.80","57.09","0.00","6.60",

"4129","A-D DISTRIBUTING CO.","FLAG","FLAGS, FLAG POLES & ACCESSORIES","06/19/15","6639","@tm","112.50","59.00","53.50","47.56","","","1","DELAVAN UTC, GOODRICH ENGINE COMPONENTS","WEST DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","FLAG","FLAGS, FLAG POLES & ACCESSORIES","09/28/15","6869","@tm","90.00","47.19","42.81","47.57","","","12","BARTON SOLVENTS- A-D DISTRIBUTING CO.","DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","FLAG","FLAGS, FLAG POLES & ACCESSORIES","10/08/15","6910","@tm","90.00","47.19","42.81","47.57","","","13","META BANK - AD DISTRIBUTION","URBANDALE","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","FLAG","Product Type Totals","","","","292.50","153.38","139.12","47.56","0.00","0.00",

"4129","A-D DISTRIBUTING CO.","MISC","MISCELLANEOUS SALE","06/16/15","6638","@tm","225.00","117.98","107.02","47.56","","","2","WEST DES MOINES CITY HALL","WEST DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","MISC","MISCELLANEOUS SALE","06/19/15","6636","@tm","180.00","94.38","85.62","47.57","","","4","PEOPLES BANK","INDIANOLA","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","MISC","MISCELLANEOUS SALE","08/05/15","6743","@tm","0.00","0.00","0.00","","","","6","WEST DES MOINES FIRE STATION - A-D DISTRIBUTION","WEST DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","MISC","MISCELLANEOUS SALE","08/05/15","6747","@tm","0.00","0.00","0.00","","","","10","WEST DES MOINES PUBLIC WORKS BLDG. -A-D DISTRIBUTION","WEST DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","MISC","MISCELLANEOUS SALE","08/14/15","6637","@tm","157.50","82.60","74.90","47.56","","","3","WEST DES MOINES FIRE DEPT.","WEST DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","MISC","MISCELLANEOUS SALE","11/09/15","6924","@tm","337.50","176.99","160.51","47.56","","","14","DES MOINES ORTHOPEDIC SURGEONS- A-D DISTRIBUTION CO. INC.","WEST DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","MISC","MISCELLANEOUS SALE","12/21/15","7066","@tm","135.00","59.00","76.00","56.30","","","17","GREAT SOUTHERN BANK - A-D DISTRUBUTION","ANKENY","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","MISC","MISCELLANEOUS SALE","12/21/15","7067","@tm","135.00","70.79","64.21","47.56","","","18","NORTH POLK HIGH SCHOOL","ALLEMAN","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","MISC","MISCELLANEOUS SALE","12/22/15","7068","@tm","112.50","47.19","65.31","58.05","","","19","M & M SALES - A-D DISTRUBTION","URBANDALE","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","MISC","Product Type Totals","","","","1282.50","648.93","633.57","49.40","0.00","0.00",

"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","06/19/15","SC3963","@SERVICE","270.00","141.57","128.43","47.57","","","5","QUAD GRAPHICS","WAUKEE","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","07/31/15","SC4025","@SERVICE","225.00","117.98","107.02","47.56","","","DEFAULT","A-D DISTRIBUTION","DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","08/14/15","6744","@tm","90.00","23.60","66.40","73.78","","","7","JORDAN CREEK TOWN CENTER - A-D DISTRIBUTION","WEST DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","08/14/15","6745","@tm","180.00","94.38","85.62","47.57","","","8","WEST DES MOINES FIRE STATION # 21- A-D DISTRIBUTION","WEST DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","08/14/15","6746","@tm","135.00","70.79","64.21","47.56","","","11","WEST DES MOINES FIRESTATION 17","WEST DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","10/15/15","SC4143","@SERVICE","157.50","82.10","75.40","47.87","","","15","TONES SPICES- A-D DISTRIBUTING","ANKENY","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","11/09/15","SC4165","@SERVICE","90.00","35.41","54.59","60.66","","","16","CONWAY FREIGHT","DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","Product Type Totals","","","","1147.50","565.83","581.67","50.69","0.00","0.00",

"4129","A-D DISTRIBUTING CO.","","*** Customer Totals ***","","","","2722.50","1368.14","1354.36","49.75","0.00","0.00",

"4537","ABM PARKING SERVICES","DRCT","DIRECTIONAL SIGNS","06/30/15","6674","@19464","297.22","188.22","109.00","36.67","","17.83","DEFAULT","ABM PARKING SERVICES","DES MOINES","IA","JOEP","","","","","",
"4537","ABM PARKING SERVICES","DRCT","Product Type Totals","","","","297.22","188.22","109.00","36.67","0.00","17.83",

"4537","ABM PARKING SERVICES","","*** Customer Totals ***","","","","297.22","188.22","109.00","36.67","0.00","17.83",

"4430","ACME SIGN INC.","INSTL","INSTALLATION","03/31/15","6470-2","@INSTALL","2040.00","982.43","1057.57","51.84","","122.40","3","COST SAVER - ACME SIGN, INC","DES MOINES","IA","RICHT","","","","","",
"4430","ACME SIGN INC.","INSTL","INSTALLATION","03/31/15","6479","@REMOVAL","1020.00","422.67","597.33","58.56","854.00","185.03","5","PRICE CHOPPER","DES MOINES","IA","RICHT","","","","","",
"4430","ACME SIGN INC.","INSTL","INSTALLATION","03/31/15","6479","@INSTALL","1933.75","660.69","1273.06","65.83","","","5","PRICE CHOPPER","DES MOINES","IA","RICHT","","","","","",
"4430","ACME SIGN INC.","INSTL","INSTALLATION","04/14/15","6465-2","@INSTALL","3336.25","1860.34","1475.91","44.24","","200.18","2","Cost Saver -  ACME SIGN, INC","DES MONES","IA","RICHT","","","","","",
"4430","ACME SIGN INC.","INSTL","INSTALLATION","04/14/15","6477","@REMOVAL","2550.00","1325.27","1224.73","48.03","","408.00","1","PRICE CHOPPER - ACME SIGN","DES MOINES","IA","RICHT","","","","","",
"4430","ACME SIGN INC.","INSTL","INSTALLATION","04/14/15","6477","@INSTALL","4250.00","2474.69","1775.31","41.77","","","1","PRICE CHOPPER - ACME SIGN","DES MOINES","IA","RICHT","","","","","",
"4430","ACME SIGN INC.","INSTL","INSTALLATION","04/14/15","6478-2","@REMOVAL","1360.00","713.54","646.46","47.53","","233.33","4","PRICE CHOPPER","CLIVE","IA","RICHT","","","","","",
"4430","ACME SIGN INC.","INSTL","INSTALLATION","04/14/15","6478-2","@INSTALL","2528.75","1627.08","901.67","35.66","","","4","PRICE CHOPPER","CLIVE","IA","RICHT","","","","","",
"4430","ACME SIGN INC.","INSTL","INSTALLATION","04/14/15","6480-2","@REMOVAL","2465.00","1073.68","1391.32","56.44","","290.70","6","PRICE CHOPPER","JOHNSTON","IA","RICHT","","","","","",
"4430","ACME SIGN INC.","INSTL","INSTALLATION","04/14/15","6480-2","@INSTALL","2380.00","1249.87","1130.13","47.48","","","6","PRICE CHOPPER","JOHNSTON","IA","RICHT","","","","","",
"4430","ACME SIGN INC.","INSTL","INSTALLATION","04/14/15","6483-2","@REMOVAL","1530.00","1058.99","471.01","30.78","","193.80","7","PRICE CHOPPER","DES MOINES","IA","RICHT","","","","","",
"4430","ACME SIGN INC.","INSTL","INSTALLATION","04/14/15","6483-2","@INSTALL","1700.00","662.81","1037.19","61.01","","","7","PRICE CHOPPER","DES MOINES","IA","RICHT","","","","","",
"4430","ACME SIGN INC.","INSTL","Product Type Totals","","","","27093.75","14112.06","12981.69","47.91","854.00","1633.44",

"4430","ACME SIGN INC.","PRMT","PERMITTING","03/26/15","6483","@tm","130.00","0.00","130.00","100.00","485.00","7.80","7","PRICE CHOPPER","DES MOINES","IA","RICHT","","","","","",
"4430","ACME SIGN INC.","PRMT","PERMITTING","03/27/15","6465","@tm","130.00","0.00","130.00","100.00","","","2","Cost Saver -  ACME SIGN, INC","DES MONES","IA","RICHT","","","","","",
"4430","ACME SIGN INC.","PRMT","PERMITTING","03/27/15","6466","@tm","130.00","0.00","130.00","100.00","","","1","PRICE CHOPPER - ACME SIGN","DES MOINES","IA","RICHT","","","","","",
