"15 FEB 2026","","","","SALES BY CUSTOMER BY PRODUCT CODE",
"21:28:46","","","","PERIOD: 01/01/18 through 12/31/18",

"Cust No","Customer Name","Prod Code","Product Type Desc","Inv Date","Invoice No","Job / Part","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Sales Tax","Location No","Location Name","City","State","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3",

"5187","1908 DRAUGHT HOUSE","CHANNL","CHANNEL LETTERS","01/10/18","8349CR","20*3020*","-129.46","0.00","-129.46","100.00","","-7.77","DEFAULT","1908 DRAUGHT HOUSE","WEST DES MOINES","IA","JOEP","","","","","",
"5187","1908 DRAUGHT HOUSE","CHANNL","Product Type Totals","","","","-129.46","0.00","-129.46","100.00","0.00","-7.77",

"5187","1908 DRAUGHT HOUSE","","*** Customer Totals ***","","","","-129.46","0.00","-129.46","100.00","0.00","-7.77",

"5128","23RD GROUP FACILITY SERVICES","SRVCE","SERVICE","04/20/18","SC5316","@SERVICE","202.50","146.03","56.47","27.89","","12.15","2","TRADER JOE´S - 23RD GROUP","WEST DES MOINES","IA","HOUSE","","","","","",
"5128","23RD GROUP FACILITY SERVICES","SRVCE","Product Type Totals","","","","202.50","146.03","56.47","27.89","0.00","12.15",

"5128","23RD GROUP FACILITY SERVICES","","*** Customer Totals ***","","","","202.50","146.03","56.47","27.89","0.00","12.15",

"4617","A+ COMMUNICATIONS & SECURITY","SRVCE","SERVICE","06/26/18","SC5400","@SERVICE","980.89","429.72","551.17","56.19","","58.85","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA","JOEP","","","","","",
"4617","A+ COMMUNICATIONS & SECURITY","SRVCE","Product Type Totals","","","","980.89","429.72","551.17","56.19","0.00","58.85",

"4617","A+ COMMUNICATIONS & SECURITY","","*** Customer Totals ***","","","","980.89","429.72","551.17","56.19","0.00","58.85",

"4129","A-D DISTRIBUTING CO.","BLDG","BUILDING SIGNS","10/29/18","8872","@26082","1637.38","1013.65","623.73","38.09","67.00","98.24","DEFAULT","A-D DISTRIBUTION","DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","BLDG","Product Type Totals","","","","1637.38","1013.65","623.73","38.09","67.00","98.24",

"4129","A-D DISTRIBUTING CO.","FLAG","FLAGS, FLAG POLES & ACCESSORIES","01/23/18","8444","@tm","110.00","51.48","58.52","53.20","","","49","DIAMOND VOGEL PAINTS - A-D DISTRIBUTING CO., INC.","DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","FLAG","Product Type Totals","","","","110.00","51.48","58.52","53.20","0.00","0.00",

"4129","A-D DISTRIBUTING CO.","MISC","MISCELLANEOUS SALE","04/03/18","8592","@tm","137.50","64.35","73.15","53.20","","","51","THE PRINTER INC.- A-D DISTRIBUTING","DES MOINES","IA","HOUSE","","","","","",
"4129","A-D DISTRIBUTING CO.","MISC","MISCELLANEOUS SALE","05/25/18","8553","@tm","165.00","77.22","87.78","53.20","","","DEFAULT","A-D DISTRIBUTION","DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","MISC","Product Type Totals","","","","302.50","141.57","160.93","53.20","0.00","0.00",

"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","02/11/18","SC5209","@SERVICE","192.50","90.09","102.41","53.20","","","DEFAULT","A-D DISTRIBUTION","DES MOINES","IA","HOUSE","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","02/23/18","SC5246","@SERVICE","522.50","244.53","277.97","53.20","","","DEFAULT","A-D DISTRIBUTION","DES MOINES","IA","HOUSE","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","03/19/18","SC5275","@SERVICE","165.00","77.22","87.78","53.20","","","50","CDS GLOBAL - A-D DISTRIBUTION","WEST DES MOINES","IA","HOUSE","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","05/06/18","SC5333","@SERVICE","192.50","90.09","102.41","53.20","","","52","IOWA SOYBEAN ASSOC.- A-D DISTRIBUTION","ANKENY","IA","HOUSE","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","05/25/18","SC5354","@SERVICE","247.50","115.83","131.67","53.20","","","53","ANGLO INTERNATIONAL- AD DISTRIBUTIION","CLIVE","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","05/25/18","SC5355","@SERVICE","165.00","77.22","87.78","53.20","","","DEFAULT","A-D DISTRIBUTION","DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","05/25/18","SC5365","@SERVICE","165.00","77.22","87.78","53.20","","","52","IOWA SOYBEAN ASSOC.- A-D DISTRIBUTION","ANKENY","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","05/30/18","SC5372","@SERVICE","110.00","51.48","58.52","53.20","","","54","FEDERAL COURT HOUSE -A-D DISTRIBUTING CO.","DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","09/14/18","SC5496","@SERVICE","110.00","51.48","58.52","53.20","","","54","FEDERAL COURT HOUSE -A-D DISTRIBUTING CO.","DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","10/26/18","SC5534","@SERVICE","220.00","102.96","117.04","53.20","","","55","STATE OF IOWA CAPITOL - A-D DISTRIBUTING","DES MOINES,","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","11/27/18","SC5576","@SERVICE","137.50","64.35","73.15","53.20","","","DEFAULT","A-D DISTRIBUTION","DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","12/17/18","SC5602","@SERVICE","110.00","51.48","58.52","53.20","","","DEFAULT","A-D DISTRIBUTION","DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","12/17/18","SC5605","@SERVICE","357.50","167.31","190.19","53.20","","","DEFAULT","A-D DISTRIBUTION","DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","Product Type Totals","","","","2695.00","1261.26","1433.74","53.20","0.00","0.00",

"4129","A-D DISTRIBUTING CO.","","*** Customer Totals ***","","","","4744.88","2467.96","2276.92","47.99","67.00","98.24",

"5243","ABSOLUTE PERFORMANCE THERAPY","PRMT","PERMITTING","02/11/18","8500","@24598","0.00","0.00","0.00","","","","DEFAULT","ABSOLUTE PERFORMANCE THERAPY","WAUKEE","IA","JOEP","","","","","",
"5243","ABSOLUTE PERFORMANCE THERAPY","PRMT","Product Type Totals","","","","0.00","0.00","0.00","","0.00","0.00",

"5243","ABSOLUTE PERFORMANCE THERAPY","REPFCE","REPLACEMENT FACES","02/11/18","8500","@24551","1093.90","499.20","594.70","54.37","155.00","65.63","DEFAULT","ABSOLUTE PERFORMANCE THERAPY","WAUKEE","IA","JOEP","","","","","",
"5243","ABSOLUTE PERFORMANCE THERAPY","REPFCE","Product Type Totals","","","","1093.90","499.20","594.70","54.37","155.00","65.63",

"5243","ABSOLUTE PERFORMANCE THERAPY","","*** Customer Totals ***","","","","1093.90","499.20","594.70","54.37","155.00","65.63",

