"1550","ACCOUNTING AND TAX TIME SERVIC","SRVCE","SERVICE","12/29/11","SC2446","SC2446","75.00","36.40","38.60","51.47","","4.50","DEFAULT","ACCOUNTING AND TAX TIME SERVIC","Des Moines","IA","RICHT","","","","","",
"1550","ACCOUNTING AND TAX TIME SERVIC","SRVCE","Product Type Totals","","","","75.00","36.40","38.60","51.47","0.00","4.50",

"1550","ACCOUNTING AND TAX TIME SERVIC","","*** Customer Totals ***","","","","75.00","36.40","38.60","51.47","0.00","4.50",

"3122","ACCU-MOLD LLC","AWNING","AWNINGS - ALL TYPES","04/24/11","3370","3370","2351.91","1174.25","1177.66","50.07","54.00","141.12","DEFAULT","ACCU-MOLD LLC","ANKENY","IA","BRIANT","","","","","",
"3122","ACCU-MOLD LLC","AWNING","Product Type Totals","","","","2351.91","1174.25","1177.66","50.07","54.00","141.12",

"3122","ACCU-MOLD LLC","","*** Customer Totals ***","","","","2351.91","1174.25","1177.66","50.07","54.00","141.12",

"3228","ACCUQUEST HEARING CENTERS","REPFCE","REPLACEMENT FACES","09/07/11","3646","3646","786.73","637.29","149.44","19.00","20.00","47.20","DEFAULT","ACCUQUEST HEARING CENTERS","URBANDALE","IA","BRIANT","","","","","",
"3228","ACCUQUEST HEARING CENTERS","REPFCE","Product Type Totals","","","","786.73","637.29","149.44","19.00","20.00","47.20",

"3228","ACCUQUEST HEARING CENTERS","","*** Customer Totals ***","","","","786.73","637.29","149.44","19.00","20.00","47.20",

"3134","ACE SIGNS","MISC","MISCELLANEOUS SALE","03/31/11","3388","3388","128.98","46.65","82.33","63.83","","7.74","1","LEYDENS CELLULAR","ANKENY","IA","BRIANT","","","","","",
"3134","ACE SIGNS","MISC","Product Type Totals","","","","128.98","46.65","82.33","63.83","0.00","7.74",

"3134","ACE SIGNS","","*** Customer Totals ***","","","","128.98","46.65","82.33","63.83","0.00","7.74",

"1800","ACME ELECTRIC","SRVCE","SERVICE","04/18/11","SC2152","SC2152","0.00","50.00","-50.00","","","","1","ACME ELECTRIC","DES MOINES","IA","BRIANT","","","","","",
"1800","ACME ELECTRIC","SRVCE","Product Type Totals","","","","0.00","50.00","-50.00","","0.00","0.00",

"1800","ACME ELECTRIC","","*** Customer Totals ***","","","","0.00","50.00","-50.00","","0.00","0.00",

"2960","ACTION SERVICES GROUP","SRVCE","SERVICE","10/06/11","SC2344","SC2344","463.15","326.44","136.71","29.52","","","2","PETCO #631","DES MOINES","IA","RICHT","","","","","",
"2960","ACTION SERVICES GROUP","SRVCE","SERVICE","12/05/11","SC2398","SC2398","0.00","0.00","0.00","","","","3","DOLLAR GENERAL","LAMONI","IA","RICHT","","","","","",
"2960","ACTION SERVICES GROUP","SRVCE","SERVICE","12/05/11","SC2406","SC2406","250.00","150.00","100.00","40.00","","","4","EXPRESS 606","WEST DES MOINES","IA","RICHT","","","","","",
"2960","ACTION SERVICES GROUP","SRVCE","SERVICE","12/14/11","SC2432","SC2432","142.50","178.71","-36.21","-25.41","","","3","DOLLAR GENERAL","LAMONI","IA","RICHT","","","","","",
"2960","ACTION SERVICES GROUP","SRVCE","Product Type Totals","","","","855.65","655.15","200.50","23.43","0.00","0.00",

"2960","ACTION SERVICES GROUP","","*** Customer Totals ***","","","","855.65","655.15","200.50","23.43","0.00","0.00",

"2321","AFSCME COUNCIL 61","MISC","MISCELLANEOUS SALE","05/11/11","3425","3425","4629.24","1560.46","3068.78","66.29","","277.75","DEFAULT","AFSCME COUNCIL 61","DES MOINES","IA","JOEP","","","","","",
"2321","AFSCME COUNCIL 61","MISC","Product Type Totals","","","","4629.24","1560.46","3068.78","66.29","0.00","277.75",

"2321","AFSCME COUNCIL 61","REPFCE","REPLACEMENT FACES","08/15/11","3606","3606","758.80","271.61","487.19","64.21","","75.60","DEFAULT","AFSCME COUNCIL 61","DES MOINES","IA","JOEP","","","","","",
"2321","AFSCME COUNCIL 61","REPFCE","REPLACEMENT FACES","08/15/11","3606","3606","501.27","91.98","409.29","81.65","","","DEFAULT","AFSCME COUNCIL 61","DES MOINES","IA","JOEP","","","","","",
"2321","AFSCME COUNCIL 61","REPFCE","Product Type Totals","","","","1260.07","363.59","896.48","71.15","0.00","75.60",

"2321","AFSCME COUNCIL 61","VINYL","VINYL GRAPHICS","08/16/11","3655","3655","183.29","36.76","146.53","79.94","","11.00","DEFAULT","AFSCME COUNCIL 61","DES MOINES","IA","JOEP","","","","","",
"2321","AFSCME COUNCIL 61","VINYL","Product Type Totals","","","","183.29","36.76","146.53","79.94","0.00","11.00",

"2321","AFSCME COUNCIL 61","","*** Customer Totals ***","","","","6072.60","1960.81","4111.79","67.71","0.00","364.35",

"3168","ALBAUGH INC.","MISC","MISCELLANEOUS SALE","05/06/11","3466","214-1580","133.00","40.60","92.40","69.47","","7.98","DEFAULT","ALBAUGH INC.","ANKENY","IA","","","","","","",
"3168","ALBAUGH INC.","MISC","Product Type Totals","","","","133.00","40.60","92.40","69.47","0.00","7.98",

"3168","ALBAUGH INC.","","*** Customer Totals ***","","","","133.00","40.60","92.40","69.47","0.00","7.98",

"3082","ALL CREATURES SMALL","MISC","MISCELLANEOUS SALE","03/08/11","3270","3270","199.58","7.37","192.21","96.31","","","DEFAULT","ALL CREATURES SMALL","INDIANOLA","IA","BRIANT","","","","","",
"3082","ALL CREATURES SMALL","MISC","Product Type Totals","","","","199.58","7.37","192.21","96.31","0.00","0.00",

"3082","ALL CREATURES SMALL","NEON","NEON SIGNAGE","03/08/11","3270","3270","1570.27","1570.51","-0.24","-0.02","","106.19","DEFAULT","ALL CREATURES SMALL","INDIANOLA","IA","BRIANT","","","","","",
"3082","ALL CREATURES SMALL","NEON","Product Type Totals","","","","1570.27","1570.51","-0.24","-0.02","0.00","106.19",

"3082","ALL CREATURES SMALL","SRVCE","SERVICE","09/07/11","SC2318","SC2318","0.00","241.98","-241.98","","","","DEFAULT","ALL CREATURES SMALL","INDIANOLA","IA","BRIANT","","","","","",
"3082","ALL CREATURES SMALL","SRVCE","SERVICE","09/29/11","SC2328","SC2328","0.00","186.61","-186.61","","","","DEFAULT","ALL CREATURES SMALL","INDIANOLA","IA","BRIANT","","","","","",
"3082","ALL CREATURES SMALL","SRVCE","SERVICE","12/14/11","SC2416","SC2416","0.00","37.80","-37.80","","","","DEFAULT","ALL CREATURES SMALL","INDIANOLA","IA","BRIANT","","","","","",
"3082","ALL CREATURES SMALL","SRVCE","Product Type Totals","","","","0.00","466.39","-466.39","","0.00","0.00",

"3082","ALL CREATURES SMALL","","*** Customer Totals ***","","","","1769.85","2044.27","-274.42","-15.51","0.00","106.19",

"2869","ALL STAR SIGNS","INSTL","INSTALLATION","02/11/11","3308","3308","400.00","199.00","201.00","50.25","","","5","SAFELITE AUTOGLASS","DES MOINES","IA","RICHT","","","","","",
"2869","ALL STAR SIGNS","INSTL","INSTALLATION","03/14/11","3281","3281","2421.76","673.34","1748.42","72.20","85.00","","4","SAFELITE AUTO GLASS","AMES","IA","BRIANT","","","","","",
"2869","ALL STAR SIGNS","INSTL","Product Type Totals","","","","2821.76","872.34","1949.42","69.09","85.00","0.00",

"2869","ALL STAR SIGNS","MISC","MISCELLANEOUS SALE","03/14/11","3281","3281","152.34","771.40","-619.06","-406.37","","","4","SAFELITE AUTO GLASS","AMES","IA","BRIANT","","","","","",
"2869","ALL STAR SIGNS","MISC","Product Type Totals","","","","152.34","771.40","-619.06","-406.37","0.00","0.00",

"2869","ALL STAR SIGNS","","*** Customer Totals ***","","","","2974.10","1643.74","1330.36","44.73","85.00","0.00",

"3069","ALTOONA SMILES PC FAMILY DENTISTRY","CHANNL","CHANNEL LETTERS","01/31/11","3233","3233","4490.97","2209.55","2281.42","50.80","","","DEFAULT","ALTOONA SMILES PC FAMILY DENTISTRY","ALTOONA","IA","BRIANT","","","","","",
"3069","ALTOONA SMILES PC FAMILY DENTISTRY","CHANNL","Product Type Totals","","","","4490.97","2209.55","2281.42","50.80","0.00","0.00",

"3069","ALTOONA SMILES PC FAMILY DENTISTRY","MONMNT","MONUMENT SIGNS","01/31/11","3233","3233","9455.81","5121.50","4334.31","45.84","62.50","836.81","DEFAULT","ALTOONA SMILES PC FAMILY DENTISTRY","ALTOONA","IA","BRIANT","","","","","",
"3069","ALTOONA SMILES PC FAMILY DENTISTRY","MONMNT","Product Type Totals","","","","9455.81","5121.50","4334.31","45.84","62.50","836.81",

"3069","ALTOONA SMILES PC FAMILY DENTISTRY","RTLT","ROUTED LETTERS","03/16/11","3330","3330","799.11","233.70","565.41","70.75","","53.47","DEFAULT","ALTOONA SMILES PC FAMILY DENTISTRY","ALTOONA","IA","BRIANT","","","","","",
"3069","ALTOONA SMILES PC FAMILY DENTISTRY","RTLT","Product Type Totals","","","","799.11","233.70","565.41","70.75","0.00","53.47",

"3069","ALTOONA SMILES PC FAMILY DENTISTRY","VINYL","VINYL GRAPHICS","03/16/11","3330","3330","92.00","149.17","-57.17","-62.14","","","DEFAULT","ALTOONA SMILES PC FAMILY DENTISTRY","ALTOONA","IA","BRIANT","","","","","",
"3069","ALTOONA SMILES PC FAMILY DENTISTRY","VINYL","Product Type Totals","","","","92.00","149.17","-57.17","-62.14","0.00","0.00",

"3069","ALTOONA SMILES PC FAMILY DENTISTRY","","*** Customer Totals ***","","","","14837.89","7713.92","7123.97","48.01","62.50","890.28",

"2906","AMERICAN MARKING","ALUM","ALUMINUM PANELS","07/27/11","3628","205-0211","152.64","83.40","69.24","45.36","","","DEFAULT","AMERICAN MARKING","DES MOINES","IA","HOUSE","","","","","",
"2906","AMERICAN MARKING","ALUM","ALUMINUM PANELS","10/17/11","3771","205-0180","29.40","16.80","12.60","42.86","","","DEFAULT","AMERICAN MARKING","DES MOINES","IA","","","","","","",
"2906","AMERICAN MARKING","ALUM","Product Type Totals","","","","182.04","100.20","81.84","44.96","0.00","0.00",

"2906","AMERICAN MARKING","MISC","MISCELLANEOUS SALE","02/11/11","3314","205-0111","98.00","50.77","47.23","48.19","","","DEFAULT","AMERICAN MARKING","DES MOINES","IA","HOUSE","","","","","",
"2906","AMERICAN MARKING","MISC","MISCELLANEOUS SALE","02/21/11","3325","205-0111","98.00","50.77","47.23","48.19","","","DEFAULT","AMERICAN MARKING","DES MOINES","IA","HOUSE","","","","","",
"2906","AMERICAN MARKING","MISC","MISCELLANEOUS SALE","06/29/11","3584","205-0180","29.40","16.80","12.60","42.86","","","DEFAULT","AMERICAN MARKING","DES MOINES","IA","HOUSE","","","","","",
"2906","AMERICAN MARKING","MISC","MISCELLANEOUS SALE","10/24/11","3793","3793","254.37","140.08","114.29","44.93","","","DEFAULT","AMERICAN MARKING","DES MOINES","IA","","","","","","",
"2906","AMERICAN MARKING","MISC","MISCELLANEOUS SALE","12/27/11","3905","205-0180","78.40","44.80","33.60","42.86","","","DEFAULT","AMERICAN MARKING","DES MOINES","IA","HOUSE","","","","","",
"2906","AMERICAN MARKING","MISC","Product Type Totals","","","","558.17","303.22","254.95","45.68","0.00","0.00",

"2906","AMERICAN MARKING","","*** Customer Totals ***","","","","740.21","403.42","336.79","45.50","0.00","0.00",

"3092","AMERICAN SIGNS","SRVCE","SERVICE","02/21/11","SC2193","SC2193","957.50","735.13","222.37","23.22","","57.45","1","TUESDAY MORNING #647","ANKENY","IA","RICHT","","","","","",
"3092","AMERICAN SIGNS","SRVCE","Product Type Totals","","","","957.50","735.13","222.37","23.22","0.00","57.45",

"3092","AMERICAN SIGNS","","*** Customer Totals ***","","","","957.50","735.13","222.37","23.22","0.00","57.45",

"3163","AMERICANA RESTAURANT & LOUNGE","NEON","NEON SIGNAGE","06/07/11","3456","3456","2599.69","2516.55","83.14","3.20","","155.98","DEFAULT","AMERICANA RESTAURANT & LOUNGE","DES MOINES","IA","JOEP","","","","","",
"3163","AMERICANA RESTAURANT & LOUNGE","NEON","Product Type Totals","","","","2599.69","2516.55","83.14","3.20","0.00","155.98",

"3163","AMERICANA RESTAURANT & LOUNGE","SRVCE","SERVICE","11/18/11","SC2394","SC2394","0.00","36.40","-36.40","","","","DEFAULT","AMERICANA RESTAURANT & LOUNGE","DES MOINES","IA","JOEP","","","","","",
"3163","AMERICANA RESTAURANT & LOUNGE","SRVCE","Product Type Totals","","","","0.00","36.40","-36.40","","0.00","0.00",

"3163","AMERICANA RESTAURANT & LOUNGE","","*** Customer Totals ***","","","","2599.69","2552.95","46.74","1.80","0.00","155.98",

"3303","AMERICINN LODGE","SRVCE","SERVICE","12/20/11","SC2408","SC2408","1229.67","1212.56","17.11","1.39","9.00","86.71","DEFAULT","AMERICINN LODGE","NEWTON","IA","RICHT","","","","","",
"3303","AMERICINN LODGE","SRVCE","Product Type Totals","","","","1229.67","1212.56","17.11","1.39","9.00","86.71",

"3303","AMERICINN LODGE","","*** Customer Totals ***","","","","1229.67","1212.56","17.11","1.39","9.00","86.71",

"2798","ANCHOR SIGN CO","BLDG","BUILDING SIGNS","03/08/11","3358","3358","620.64","91.00","529.64","85.34","","","8","WEIGHT WATCHERS","DES MOINES","IA","RICHT","","","","","",
"2798","ANCHOR SIGN CO","BLDG","Product Type Totals","","","","620.64","91.00","529.64","85.34","0.00","0.00",

"2798","ANCHOR SIGN CO","INSTL","INSTALLATION","01/05/11","3239","3239","158.66","76.60","82.06","51.72","","","7","WEIGHT WATCHERS","ANKENY","IA","RICHT","","","","","",
"2798","ANCHOR SIGN CO","INSTL","INSTALLATION","01/05/11","3240","3240","187.80","91.11","96.69","51.49","","","8","WEIGHT WATCHERS","DES MOINES","IA","RICHT","","","","","",
"2798","ANCHOR SIGN CO","INSTL","INSTALLATION","02/09/11","3298","3298","300.00","172.49","127.51","42.50","","","4","DOLLAR TREE","WAUKEE","IA","RICHT","","","","","",
"2798","ANCHOR SIGN CO","INSTL","Product Type Totals","","","","646.46","340.20","306.26","47.37","0.00","0.00",

"2798","ANCHOR SIGN CO","MISC","MISCELLANEOUS SALE","02/16/11","3264","3264","545.98","247.99","297.99","54.58","","","10","WEIGHT WATCHERS","DES MOINES","IA","RICHT","","","","","",
"2798","ANCHOR SIGN CO","MISC","Product Type Totals","","","","545.98","247.99","297.99","54.58","0.00","0.00",

"2798","ANCHOR SIGN CO","SRVCE","SERVICE","01/17/11","SC2180","SC2180","91.00","45.50","45.50","50.00","","","11","PANDA EXPRESS","ALTOONA","IA","RICHT","","","","","",
"2798","ANCHOR SIGN CO","SRVCE","SERVICE","01/26/11","SC2171","SC2171","669.28","535.42","133.86","20.00","","","9","ADVANCE AMERICA","NEWTON","IA","RICHT","","","","","",
"2798","ANCHOR SIGN CO","SRVCE","SERVICE","04/07/11","SC2225","SC2225","646.96","439.96","207.00","32.00","4.00","","12","ADVANCE AMERICA","AMES","IA","RICHT","","","","","",
"2798","ANCHOR SIGN CO","SRVCE","SERVICE","04/20/11","SC2239","SC2239","130.00","72.80","57.20","44.00","","","11","PANDA EXPRESS","ALTOONA","IA","RICHT","","","","","",
"2798","ANCHOR SIGN CO","SRVCE","SERVICE","07/14/11","SC2288","SC2288","302.40","215.74","86.66","28.66","","","11","PANDA EXPRESS","ALTOONA","IA","RICHT","","","","","",
"2798","ANCHOR SIGN CO","SRVCE","SERVICE","08/30/11","SC2305","SC2305","307.23","174.48","132.75","43.21","2.00","","1","ADVANCE AMERICA","DES MOINES","IA","RICHT","","","","","",
"2798","ANCHOR SIGN CO","SRVCE","SERVICE","10/11/11","SC2345","SC2345","167.23","88.08","79.15","47.33","2.00","","1","ADVANCE AMERICA","DES MOINES","IA","RICHT","","","","","",
"2798","ANCHOR SIGN CO","SRVCE","SERVICE","10/20/11","SC2342","SC2342","473.67","229.21","244.46","51.61","3.00","","9","ADVANCE AMERICA","NEWTON","IA","RICHT","","","","","",
"2798","ANCHOR SIGN CO","SRVCE","SERVICE","11/21/11","SC2393","SC2393","120.00","54.60","65.40","54.50","","","DEFAULT","ANCHOR SIGN CO","CHARLESTON","SC","RICHT","","","","","",
"2798","ANCHOR SIGN CO","SRVCE","SERVICE","12/20/11","SC2433","SC2433","341.38","202.18","139.20","40.78","2.00","","16","ADVANCE AMERICA","DES MOINES","IA","RICHT","","","","","",
"2798","ANCHOR SIGN CO","SRVCE","Product Type Totals","","","","3249.15","2057.97","1191.18","36.66","13.00","0.00",

"2798","ANCHOR SIGN CO","SURVEY","SURVEY","07/12/11","3582","3582","180.00","0.00","180.00","100.00","","","13","BROWN GROUP RETAIL/ FAMOUS FOOTWEAR","WEST DES MOINES","IA","RICHT","","","","","",
"2798","ANCHOR SIGN CO","SURVEY","SURVEY","10/30/11","3803","3803","200.00","182.00","18.00","9.00","","","14","DOLLAR TREE","AMES","IA","RICHT","","","","","",
"2798","ANCHOR SIGN CO","SURVEY","Product Type Totals","","","","380.00","182.00","198.00","52.11","0.00","0.00",

"2798","ANCHOR SIGN CO","","*** Customer Totals ***","","","","5442.23","2919.16","2523.07","46.36","13.00","0.00",

"3198","ANG PROPERTIES","SRVCE","SERVICE","06/27/11","SC2280","SC2280","0.00","54.60","-54.60","","","","DEFAULT","ANG PROPERTIES","ANKENY","IA","","","","","","",
"3198","ANG PROPERTIES","SRVCE","Product Type Totals","","","","0.00","54.60","-54.60","","0.00","0.00",

"3198","ANG PROPERTIES","","*** Customer Totals ***","","","","0.00","54.60","-54.60","","0.00","0.00",

"2602","ANKENY AREA CHAMBER OF COMMERCE","BANNER","BANNERS","07/14/11","3592","3592","390.47","230.73","159.74","40.91","","","DEFAULT","ANKENY AREA CHAMBER OF COMMERCE","ANKENY","IA","BRIANT","","","","","",
"2602","ANKENY AREA CHAMBER OF COMMERCE","BANNER","BANNERS","07/14/11","3592","3592","893.10","0.00","893.10","100.00","","","DEFAULT","ANKENY AREA CHAMBER OF COMMERCE","ANKENY","IA","BRIANT","","","","","",
"2602","ANKENY AREA CHAMBER OF COMMERCE","BANNER","Product Type Totals","","","","1283.57","230.73","1052.84","82.02","0.00","0.00",

"2602","ANKENY AREA CHAMBER OF COMMERCE","MISC","MISCELLANEOUS SALE","06/24/11","3527","3527","0.00","671.26","-671.26","","","","DEFAULT","ANKENY AREA CHAMBER OF COMMERCE","ANKENY","IA","BRIANT","","","","","",
"2602","ANKENY AREA CHAMBER OF COMMERCE","MISC","MISCELLANEOUS SALE","06/24/11","3527","3527","0.00","203.65","-203.65","","","","DEFAULT","ANKENY AREA CHAMBER OF COMMERCE","ANKENY","IA","BRIANT","","","","","",
"2602","ANKENY AREA CHAMBER OF COMMERCE","MISC","MISCELLANEOUS SALE","07/14/11","3592","3592","479.28","157.80","321.48","67.08","","105.77","DEFAULT","ANKENY AREA CHAMBER OF COMMERCE","ANKENY","IA","BRIANT","","","","","",
"2602","ANKENY AREA CHAMBER OF COMMERCE","MISC","Product Type Totals","","","","479.28","1032.71","-553.43","-115.47","0.00","105.77",

"2602","ANKENY AREA CHAMBER OF COMMERCE","","*** Customer Totals ***","","","","1762.85","1263.44","499.41","28.33","0.00","105.77",

"3042","ANKENY DINER","SRVCE","SERVICE","01/31/11","SC2188","SC2188","667.50","526.80","140.70","21.08","","40.05","DEFAULT","ANKENY DINER","ANKENY","IA","RICHT","","","","","",
"3042","ANKENY DINER","SRVCE","SERVICE","07/19/11","SC2284","SC2284","1197.98","764.24","433.74","36.21","","71.88","DEFAULT","ANKENY DINER","ANKENY","IA","RICHT","","","","","",
"3042","ANKENY DINER","SRVCE","SERVICE","08/18/11","SC2306","SC2306","273.75","168.30","105.45","38.52","","16.43","DEFAULT","ANKENY DINER","ANKENY","IA","RICHT","","","","","",
"3042","ANKENY DINER","SRVCE","SERVICE","10/28/11","SC2363","SC2363","577.92","330.26","247.66","42.85","","34.68","DEFAULT","ANKENY DINER","ANKENY","IA","RICHT","","","","","",
"3042","ANKENY DINER","SRVCE","SERVICE","10/28/11","SC2370","SC2370","85.00","50.00","35.00","41.18","","5.10","DEFAULT","ANKENY DINER","ANKENY","IA","RICHT","","","","","",
"3042","ANKENY DINER","SRVCE","Product Type Totals","","","","2802.15","1839.60","962.55","34.35","0.00","168.14",

"3042","ANKENY DINER","","*** Customer Totals ***","","","","2802.15","1839.60","962.55","34.35","0.00","168.14",

"3284","ARCHETYPE SIGNMAKES","INSTL","INSTALLATION","11/03/11","3814","3814","195.00","109.20","85.80","44.00","","11.70","1","VA HOSPITAL","DES MOINES","IA","JESS","","","","","",
"3284","ARCHETYPE SIGNMAKES","INSTL","INSTALLATION","11/23/11","3857","3857","130.00","0.00","130.00","100.00","","7.80","DEFAULT","ARCHETYPE SIGNMAKES","EAGAN","MN","","","","","","",
"3284","ARCHETYPE SIGNMAKES","INSTL","Product Type Totals","","","","325.00","109.20","215.80","66.40","0.00","19.50",

"3284","ARCHETYPE SIGNMAKES","","*** Customer Totals ***","","","","325.00","109.20","215.80","66.40","0.00","19.50",

"3077","ARCHITECTURAL AND ENGINEERING SERVICES  GENERAL SERVICES ENTERPRISE","VINYL","VINYL GRAPHICS","01/11/11","3251","3251","116.28","66.03","50.25","43.21","","6.98","DEFAULT","ARCHITECTURAL AND ENGINEERING SERVICES, GENERAL SERVICES ENTERPRISE","DES MOINES","IA","JESS","","","","","",
"3077","ARCHITECTURAL AND ENGINEERING SERVICES  GENERAL SERVICES ENTERPRISE","VINYL","Product Type Totals","","","","116.28","66.03","50.25","43.21","0.00","6.98",

"3077","ARCHITECTURAL AND ENGINEERING SERVICES  GENERAL SERVICES ENTERPRISE","","*** Customer Totals ***","","","","116.28","66.03","50.25","43.21","0.00","6.98",

"3113","ART INSTITUTE","AWNING","AWNINGS - ALL TYPES","02/28/11","3346","3346","60.00","0.00","60.00","100.00","","3.60","DEFAULT","ART INSTITUTE","CLIVE","IA","BRIANT","","","","","",
"3113","ART INSTITUTE","AWNING","Product Type Totals","","","","60.00","0.00","60.00","100.00","0.00","3.60",

"3113","ART INSTITUTE","","*** Customer Totals ***","","","","60.00","0.00","60.00","100.00","0.00","3.60",

"7150","ASI MODULEX","MISC","MISCELLANEOUS SALE","04/30/11","3447","312-0950","150.40","75.20","75.20","50.00","","10.95","DEFAULT","ASI MODULEX","Grinnel","IA","HOUSE","","","","","",
"7150","ASI MODULEX","MISC","MISCELLANEOUS SALE","04/30/11","3447","312-0100","20.24","10.12","10.12","50.00","","","DEFAULT","ASI MODULEX","Grinnel","IA","HOUSE","","","","","",
"7150","ASI MODULEX","MISC","MISCELLANEOUS SALE","04/30/11","3447","302-0140","11.81","6.75","5.06","42.85","","","DEFAULT","ASI MODULEX","Grinnel","IA","HOUSE","","","","","",
