"15 FEB 2026","","","","SALES BY CUSTOMER BY PRODUCT CODE",
"21:28:30","","","","PERIOD: 01/01/17 through 12/31/17",

"Cust No","Customer Name","Prod Code","Product Type Desc","Inv Date","Invoice No","Job / Part","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Sales Tax","Location No","Location Name","City","State","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3",

"5187","1908 DRAUGHT HOUSE","BLDG","BUILDING SIGNS","12/27/17","8349","@24111","8258.09","3886.92","4371.17","52.93","461.69","915.67","DEFAULT","1908 DRAUGHT HOUSE","WEST DES MOINES","IA","JOEP","","","","","",
"5187","1908 DRAUGHT HOUSE","BLDG","BUILDING SIGNS","12/27/17","8349","@24175","3192.82","1590.85","1601.97","50.17","","","DEFAULT","1908 DRAUGHT HOUSE","WEST DES MOINES","IA","JOEP","","","","","",
"5187","1908 DRAUGHT HOUSE","BLDG","BUILDING SIGNS","12/27/17","8349","@24176","3810.31","1728.19","2082.12","54.64","","","DEFAULT","1908 DRAUGHT HOUSE","WEST DES MOINES","IA","JOEP","","","","","",
"5187","1908 DRAUGHT HOUSE","BLDG","Product Type Totals","","","","15261.22","7205.96","8055.26","52.78","461.69","915.67",

"5187","1908 DRAUGHT HOUSE","PRMT","PERMITTING","12/27/17","8349","@24141","0.00","29.32","-29.32","","","","DEFAULT","1908 DRAUGHT HOUSE","WEST DES MOINES","IA","JOEP","","","","","",
"5187","1908 DRAUGHT HOUSE","PRMT","Product Type Totals","","","","0.00","29.32","-29.32","","0.00","0.00",

"5187","1908 DRAUGHT HOUSE","","*** Customer Totals ***","","","","15261.22","7235.28","8025.94","52.59","461.69","915.67",

"5128","23RD GROUP FACILITY SERVICES","SRVCE","SERVICE","08/16/17","SC5016","@SERVICE","913.64","477.33","436.31","47.76","","54.82","1","O´REILLY AUTO PARTS","DES MOINES","IA","RICHT","","","","","",
"5128","23RD GROUP FACILITY SERVICES","SRVCE","SERVICE","09/18/17","SC5045","@SERVICE","0.00","102.96","-102.96","","","","1","O´REILLY AUTO PARTS","DES MOINES","IA","RICHT","","","","","",
"5128","23RD GROUP FACILITY SERVICES","SRVCE","Product Type Totals","","","","913.64","580.29","333.35","36.49","0.00","54.82",

"5128","23RD GROUP FACILITY SERVICES","","*** Customer Totals ***","","","","913.64","580.29","333.35","36.49","0.00","54.82",

"2875","3E","MISC","MISCELLANEOUS SALE","01/20/17","7862","@tm","134.70","78.36","56.34","41.83","","8.08","DEFAULT","3E","WINDSOR HEIGHTS","IA","HOUSE","","","","","",
"2875","3E","MISC","Product Type Totals","","","","134.70","78.36","56.34","41.83","0.00","8.08",

"2875","3E","","*** Customer Totals ***","","","","134.70","78.36","56.34","41.83","0.00","8.08",

"4802","5 BOROUGH BAGELS","PLCUT","CUT PLASTIC/ACRYLIC LETTERS","04/28/17","7955","@22336","1313.72","979.30","334.42","25.46","60.00","78.82","DEFAULT","5 BOROUGH BAGELS","CLIVE","IA","MIKEE","","","","","",
"4802","5 BOROUGH BAGELS","PLCUT","Product Type Totals","","","","1313.72","979.30","334.42","25.46","60.00","78.82",

"4802","5 BOROUGH BAGELS","","*** Customer Totals ***","","","","1313.72","979.30","334.42","25.46","60.00","78.82",

"5001","8401 HICKMAN RD.  INC.","REPFCE","REPLACEMENT FACES","01/31/17","7839","@21976","2045.66","1118.42","927.24","45.33","40.00","122.74","1","BRIDGE CENTER","URBANDALE","IA","JOEP","","","","","",
"5001","8401 HICKMAN RD.  INC.","REPFCE","Product Type Totals","","","","2045.66","1118.42","927.24","45.33","40.00","122.74",

"5001","8401 HICKMAN RD.  INC.","","*** Customer Totals ***","","","","2045.66","1118.42","927.24","45.33","40.00","122.74",

"4617","A+ COMMUNICATIONS & SECURITY","MISC","MISCELLANEOUS SALE","03/16/17","7941","@tm","31.48","10.49","20.99","66.68","","1.89","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA","JOEP","","","","","",
"4617","A+ COMMUNICATIONS & SECURITY","MISC","MISCELLANEOUS SALE","10/19/17","8322","@tm","966.76","326.81","639.95","66.20","","58.01","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA","JOEP","","","","","",
"4617","A+ COMMUNICATIONS & SECURITY","MISC","Product Type Totals","","","","998.24","337.30","660.94","66.21","0.00","59.90",

"4617","A+ COMMUNICATIONS & SECURITY","VINYL","VINYL GRAPHICS","01/20/17","7840","@tm","893.00","442.10","450.90","50.49","","55.50","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA","JOEP","","","","","",
"4617","A+ COMMUNICATIONS & SECURITY","VINYL","VINYL GRAPHICS","01/20/17","7840","@tm","32.07","19.97","12.10","37.73","","","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA","JOEP","","","","","",
"4617","A+ COMMUNICATIONS & SECURITY","VINYL","VINYL GRAPHICS","03/16/17","7931","@tm","893.00","456.90","436.10","48.84","","53.58","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA","JOEP","","","","","",
"4617","A+ COMMUNICATIONS & SECURITY","VINYL","VINYL GRAPHICS","09/28/17","8253","@23979","1898.82","744.79","1154.03","60.78","","116.01","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA","JOEP","","","","","",
"4617","A+ COMMUNICATIONS & SECURITY","VINYL","VINYL GRAPHICS","09/28/17","8253","@tm","34.70","10.50","24.20","69.74","","","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA","JOEP","","","","","",
"4617","A+ COMMUNICATIONS & SECURITY","VINYL","Product Type Totals","","","","3751.59","1674.26","2077.33","55.37","0.00","225.09",

"4617","A+ COMMUNICATIONS & SECURITY","","*** Customer Totals ***","","","","4749.83","2011.56","2738.27","57.65","0.00","284.99",

"4129","A-D DISTRIBUTING CO.","INSTL","INSTALLATION","06/23/17","8093","@tm","0.00","0.00","0.00","","","","39","IOWA DEPT. OF TRANSPORTATION - A-D DISTRIBUTING CO., INC.","ANKENY","IA","","","","","","",
"4129","A-D DISTRIBUTING CO.","INSTL","Product Type Totals","","","","0.00","0.00","0.00","","0.00","0.00",

"4129","A-D DISTRIBUTING CO.","MISC","MISCELLANEOUS SALE","06/02/17","8091","@tm","110.00","51.48","58.52","53.20","","","37","DEERFIELD RETIREMENT COMMUNITY - A-D DISTRIBUTING","DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","MISC","MISCELLANEOUS SALE","06/05/17","8092","@tm","110.00","51.48","58.52","53.20","","","38","URBANDALE GOLF & COUNTRY CLUB","URBANDALE","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","MISC","MISCELLANEOUS SALE","06/05/17","8094","@tm","110.00","51.48","58.52","53.20","","","36","SIENNA RIDGE TOWNHOMES- A-D DISTRIBUTING CO.","WEST DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","MISC","Product Type Totals","","","","330.00","154.44","175.56","53.20","0.00","0.00",

"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","06/16/17","SC4973","@SERVICE","165.00","77.22","87.78","53.20","","","40","UNITED WAY -A-D DISTRIBUTION","DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","06/16/17","SC4974","@SERVICE","137.50","64.35","73.15","53.20","","","41","MEDICOM- A-D DISTRIBUTION","WEST DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","07/31/17","SC5002","@SERVICE","220.00","102.96","117.04","53.20","","","43","HAMPTON INN & SUITES- A-D DISTRIBUTING","ALTOONA","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","08/16/17","SC5000","@SERVICE","247.50","163.02","84.48","34.13","","","44","JOHN DEERE CREDIT- A-D DISTRIBUTING","JOHNSTON","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","08/23/17","SC5023","@SERVICE","192.50","90.09","102.41","53.20","","","21","LOIS SKINNER","PLEASANT HILL","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","08/23/17","SC5024","@SERVICE","192.50","90.09","102.41","53.20","","","45","FARM BUREAU- A-D DISTRIBUTION","WEST DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","08/29/17","SC5001","@SERVICE","137.50","64.35","73.15","53.20","","","42","LOFFREDO PRODUCE -A-D DISTRIBUTING","DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","09/13/17","SC5036","@SERVICE","165.00","77.22","87.78","53.20","","","46","ELKHART CEMETERY -A-D DISTRIBUTING CO.","ELKHART","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","10/15/17","SC5058","@SERVICE","330.00","154.44","175.56","53.20","","","44","JOHN DEERE CREDIT- A-D DISTRIBUTING","JOHNSTON","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","10/15/17","SC5079","@SERVICE","110.00","51.48","58.52","53.20","","","12","BARTON SOLVENTS- A-D DISTRIBUTING CO.","DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","10/15/17","SC5080","@SERVICE","110.00","51.48","58.52","53.20","","","47","JOHNSTON LIONS CLUB - AD DISTRIBUTING","JOHNSTON","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","10/15/17","SC5081","@SERVICE","110.00","51.48","58.52","53.20","","","48","US POST OFFICE- A-D DISTRIBUTING","URBANDALE","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","SERVICE","11/14/17","SC5117","@SERVICE","111.57","52.38","59.19","53.05","","","DEFAULT","A-D DISTRIBUTION","DES MOINES","IA","RICHT","","","","","",
"4129","A-D DISTRIBUTING CO.","SRVCE","Product Type Totals","","","","2229.07","1090.56","1138.51","51.08","0.00","0.00",

"4129","A-D DISTRIBUTING CO.","","*** Customer Totals ***","","","","2559.07","1245.00","1314.07","51.35","0.00","0.00",

"5137","AAA OF NEBRASKA","MISC","MISCELLANEOUS SALE","09/15/17","8227","@tm","685.99","350.36","335.63","48.93","","51.36","DEFAULT","AAA","Ankeny","IA","JOEP","","","","","",
"5137","AAA OF NEBRASKA","MISC","MISCELLANEOUS SALE","09/15/17","8227","@tm","170.00","0.00","170.00","100.00","","","DEFAULT","AAA","Ankeny","IA","JOEP","","","","","",
"5137","AAA OF NEBRASKA","MISC","Product Type Totals","","","","855.99","350.36","505.63","59.07","0.00","51.36",

"5137","AAA OF NEBRASKA","","*** Customer Totals ***","","","","855.99","350.36","505.63","59.07","0.00","51.36",

"1800","ACME ELECTRIC","REPFCE","REPLACEMENT FACES","08/07/17","8168","@23720","1023.71","467.49","556.22","54.33","","61.42","1","ACME ELECTRIC","DES MOINES","IA","JOEP","","","","","",
"1800","ACME ELECTRIC","REPFCE","Product Type Totals","","","","1023.71","467.49","556.22","54.33","0.00","61.42",

"1800","ACME ELECTRIC","","*** Customer Totals ***","","","","1023.71","467.49","556.22","54.33","0.00","61.42",

"5085","ACTERRA GROUP","SRVCE","SERVICE","05/18/17","SC4930","@SERVICE","75.00","38.61","36.39","48.52","","4.50","DEFAULT","ACTERRA GROUP","GRIMES","IA","RICHT","","","","","",
"5085","ACTERRA GROUP","SRVCE","Product Type Totals","","","","75.00","38.61","36.39","48.52","0.00","4.50",

"5085","ACTERRA GROUP","","*** Customer Totals ***","","","","75.00","38.61","36.39","48.52","0.00","4.50",

"5027","ACTIVE WELLNESSS CHIROPRACTIC","SRVCE","SERVICE","02/13/17","SC4806","@SERVICE","361.18","187.59","173.59","48.06","","21.67","DEFAULT","ACTIVE WELLNESSS CHIROPRACTIC","JOHNSTON","IA","RICHT","","","","","",
"5027","ACTIVE WELLNESSS CHIROPRACTIC","SRVCE","Product Type Totals","","","","361.18","187.59","173.59","48.06","0.00","21.67",

"5027","ACTIVE WELLNESSS CHIROPRACTIC","VINYL","VINYL GRAPHICS","08/17/17","8195","@23766","258.83","77.53","181.30","70.05","","15.53","DEFAULT","ACTIVE WELLNESSS CHIROPRACTIC","JOHNSTON","IA","JOEP","","","","","",
"5027","ACTIVE WELLNESSS CHIROPRACTIC","VINYL","Product Type Totals","","","","258.83","77.53","181.30","70.05","0.00","15.53",

"5027","ACTIVE WELLNESSS CHIROPRACTIC","","*** Customer Totals ***","","","","620.01","265.12","354.89","57.24","0.00","37.20",

"4351","ADEL FAMILY DENTISTRY P.C.","SRVCE","SERVICE","10/24/17","SC5094","@SERVICE","149.58","63.57","86.01","57.50","3.00","10.68","DEFAULT","ADEL FAMILY DENTISTRY P.C.","ADEL","IA","RICHT","","","","","",
"4351","ADEL FAMILY DENTISTRY P.C.","SRVCE","Product Type Totals","","","","149.58","63.57","86.01","57.50","3.00","10.68",

"4351","ADEL FAMILY DENTISTRY P.C.","","*** Customer Totals ***","","","","149.58","63.57","86.01","57.50","3.00","10.68",

"3534","ADVANCE SIGN GROUP  LLC","INSTL","INSTALLATION","06/29/17","8075","@23072","2200.80","1564.90","635.90","28.89","","132.05","2","CINEMARK","WEST DES MOINES","IA","ADAM","0.030","","","","",
"3534","ADVANCE SIGN GROUP  LLC","INSTL","INSTALLATION","07/20/17","8158","@23694","592.22","162.91","429.31","72.49","","","2","CINEMARK","WEST DES MOINES","IA","ADAM","0.030","","","","",
"3534","ADVANCE SIGN GROUP  LLC","INSTL","Product Type Totals","","","","2793.02","1727.81","1065.21","38.14","0.00","132.05",

"3534","ADVANCE SIGN GROUP  LLC","PRMT","PERMITTING","05/19/17","8048","@23071","0.00","0.00","0.00","","","","2","CINEMARK","WEST DES MOINES","IA","ADAM","0.030","","","","",
"3534","ADVANCE SIGN GROUP  LLC","PRMT","Product Type Totals","","","","0.00","0.00","0.00","","0.00","0.00",

"3534","ADVANCE SIGN GROUP  LLC","SURVEY","SURVEY","05/19/17","8048","@23070","350.00","128.70","221.30","63.23","289.73","21.00","2","CINEMARK","WEST DES MOINES","IA","ADAM","0.030","","","","",
"3534","ADVANCE SIGN GROUP  LLC","SURVEY","Product Type Totals","","","","350.00","128.70","221.30","63.23","289.73","21.00",

"3534","ADVANCE SIGN GROUP  LLC","","*** Customer Totals ***","","","","3143.02","1856.51","1286.51","40.93","289.73","153.05",

"4122","AFFORD IT STORAGE","SRVCE","SERVICE","08/16/17","SC5021","@SERVICE","386.00","198.57","187.43","48.56","8.00","23.64","DEFAULT","AFFORD IT STORAGE","GRIMES","IA","RICHT","","","","","",
"4122","AFFORD IT STORAGE","SRVCE","Product Type Totals","","","","386.00","198.57","187.43","48.56","8.00","23.64",

"4122","AFFORD IT STORAGE","","*** Customer Totals ***","","","","386.00","198.57","187.43","48.56","8.00","23.64",

"4310","AIR LANES","SRVCE","SERVICE","03/24/17","SC4833","@SERVICE","112.50","52.11","60.39","53.68","","6.75","DEFAULT","AIR LANES","DES MOINES","IA","RICHT","","","","","",
"4310","AIR LANES","SRVCE","Product Type Totals","","","","112.50","52.11","60.39","53.68","0.00","6.75",

"4310","AIR LANES","","*** Customer Totals ***","","","","112.50","52.11","60.39","53.68","0.00","6.75",

"3210","AJ'S ON EAST COURT AVENUE","SRVCE","SERVICE","03/05/17","SC4820","@SERVICE","0.00","157.58","-157.58","","","","DEFAULT","AJ´S ON EAST COURT AVENUE","DES MOINES","IA","JOEP","","","","","",
